"V1","V2","V3","V4","V5","V6","V7","V8","V9"
0.000475949139237345,0.00191547675797374,0.00482485013420163,0.0318871776038533,0.012956801959362,0.000800423153990949,0.0156329834400093,0.0133293908018154,0.918176947009557
0,0.00064254320713688,0,0.0237793577268016,0.0110929020601859,0,0.0169138005363433,0.0195091697781645,0.928062226691368
0,0,0.00338483963191867,0.0194684491543599,0.00829044692876306,0.00120717514838067,0.0121914647384183,0.0154479805037996,0.94000964389436
0,0,0,0.018651156411542,0.00901275667565125,0,0.0151829399598684,0.0208116556064776,0.93634149134646
0,0,0,0,7.15508026645265e-12,0,3.25277024990889e-06,0.00147161744375906,0.998525129778836
0,0,0,0,0,6.38497205452516e-05,0.000175624049456955,0.00353494190559747,0.996225584324401
0,0,0,0,0,0,1.45989154817209e-06,0.00109485891753855,0.998903681190914
0,0,0,0,0,0,0,0.000582052093007569,0.999417947906992
0,0,0,0,0,0,0,0,1
